record_id,symbol_class,lon,lat,gouvernorat,délégation,anchor_confident
oai:u-bordeaux-montaigne.fr:340431,building,9.87495,36.43837,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84806,36.43955,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.87509,36.43786,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.87468,36.43781,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.10075,36.42434,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13252,36.42243,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85161,36.43921,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.12302,36.4227,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.93445,36.43416,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84523,36.43908,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.93321,36.4342,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.93254,36.43418,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.09182,36.42457,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85172,36.43858,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85133,36.43859,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.09331,36.42426,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.0992,36.42382,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.9258,36.43417,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.92437,36.43416,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86927,36.43724,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86884,36.43729,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.92247,36.43418,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.92203,36.43418,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.92115,36.43418,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.99853,36.42943,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91808,36.43416,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.10264,36.42304,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.09161,36.4237,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95606,36.4317,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.99567,36.42926,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.10222,36.42293,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.89644,36.43493,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.99817,36.42915,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.1691,36.41866,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.97254,36.43051,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.1031,36.4227,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.9558,36.43154,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.1232,36.42125,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91036,36.43417,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.10342,36.4225,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.10388,36.42216,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.90143,36.43416,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.97033,36.42969,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84524,36.43709,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.99281,36.42825,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01472,36.42659,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.89024,36.43414,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.97017,36.42915,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91631,36.43228,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91558,36.43218,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.10945,36.42043,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.08935,36.42169,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91655,36.43201,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.87942,36.43414,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91579,36.43188,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.87903,36.4341,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.9161,36.43179,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.08907,36.42144,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13427,36.41845,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.0888,36.42113,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11181,36.4195,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11934,36.41913,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86815,36.43412,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13499,36.41803,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86667,36.43412,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.8657,36.43411,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13422,36.41797,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86423,36.43411,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.89541,36.432,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01563,36.42496,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.1673,36.41569,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84522,36.43489,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.05525,36.42221,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86047,36.43411,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01746,36.42467,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.1128,36.41891,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.89597,36.43187,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01407,36.42469,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01819,36.42452,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01444,36.42464,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01582,36.42469,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.88597,36.43228,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85513,36.43407,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01599,36.42433,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.88653,36.43191,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85095,36.4341,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.88594,36.43181,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.17585,36.41422,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.16985,36.41464,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84517,36.43402,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84712,36.43405,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.8448,36.43407,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84418,36.43405,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.16947,36.41443,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.16434,36.41468,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11184,36.4179,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.8411,36.43406,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.99139,36.42513,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01568,36.42368,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84032,36.43404,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.17565,36.41382,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.83881,36.43401,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11091,36.41774,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.99115,36.42492,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95462,36.42703,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11186,36.41761,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13978,36.41581,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13809,36.41596,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11802,36.41716,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.16961,36.41389,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11768,36.41698,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.99083,36.42467,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.17042,36.41356,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11562,36.41692,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11834,36.41666,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.03458,36.42167,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13976,36.41539,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.99026,36.42432,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85846,36.43196,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.89301,36.42969,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01496,36.42247,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.16859,36.41309,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.96969,36.42519,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.11951,36.41586,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.16861,36.41277,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.89741,36.42859,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.97059,36.42388,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95032,36.42515,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.8573,36.4305,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.98807,36.42266,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.17004,36.41151,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85714,36.43009,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.17035,36.41117,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.10568,36.41517,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85266,36.43019,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.1217,36.41394,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.96671,36.42307,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.10614,36.41476,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.98598,36.42168,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.928,36.42516,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.96674,36.42275,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.92688,36.42516,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.96607,36.42274,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.9236,36.42516,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.96642,36.42255,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.90929,36.42585,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.18625,36.4091,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.90869,36.42581,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.9661,36.42233,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91802,36.42516,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.05309,36.41675,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.9098,36.42513,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.90754,36.42515,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.94545,36.42277,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.90115,36.42513,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.90187,36.4251,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.08498,36.41392,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.94085,36.42231,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13496,36.41055,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.94036,36.42208,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.88337,36.42512,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86835,36.42579,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.87916,36.42509,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.93174,36.42173,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.87337,36.4251,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.94287,36.42094,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.87223,36.42513,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.932,36.42159,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86797,36.42513,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86889,36.42508,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.08151,36.41237,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.08183,36.41208,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.94221,36.42051,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.08495,36.41132,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.16233,36.40678,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85707,36.42507,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.16185,36.4067,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84192,36.42586,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85039,36.42507,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84862,36.42505,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.97986,36.41683,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.99038,36.4162,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84519,36.42468,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.144,36.40676,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.15428,36.40607,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84342,36.42441,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.15049,36.40589,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.98271,36.41621,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91127,36.42003,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95288,36.41753,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.15365,36.40535,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.05028,36.41155,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84522,36.4236,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.049,36.41156,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13299,36.40643,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13296,36.40618,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95216,36.41699,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95255,36.41702,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95284,36.41689,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.96517,36.41621,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.01496,36.41283,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84519,36.42301,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.09041,36.40831,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13295,36.40585,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.07395,36.4094,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.0616,36.40981,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.05041,36.41034,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.92114,36.418,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.05022,36.41011,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.05062,36.41006,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.08893,36.40756,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.92174,36.41755,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.14301,36.40405,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.12724,36.40496,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.9222,36.41726,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.87736,36.41964,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.92168,36.41715,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.93844,36.41618,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.93667,36.41618,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.88775,36.41881,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.92038,36.41685,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.15897,36.40249,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95003,36.41508,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.93156,36.41617,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.86268,36.42008,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.14192,36.40341,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.14156,36.40334,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.93005,36.41601,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91199,36.41692,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.09437,36.40591,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.1417,36.40293,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.14655,36.40263,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.16083,36.4017,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.15652,36.40179,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.09437,36.40548,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.8619,36.41927,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91662,36.41615,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.14163,36.40254,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91284,36.41618,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91386,36.41613,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91202,36.41614,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06851,36.40672,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.0679,36.40652,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.07474,36.40597,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.12213,36.4031,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.90643,36.41613,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91856,36.41521,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06916,36.40627,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.1417,36.40179,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06697,36.40633,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.14397,36.40161,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.068,36.40617,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.14204,36.40165,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.90011,36.41616,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91801,36.41491,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.91645,36.41506,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.97437,36.41144,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06616,36.40599,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06708,36.40593,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.12277,36.40245,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.14166,36.40125,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.0665,36.40571,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95766,36.41228,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,10.13043,36.40181,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.89189,36.41613,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.09804,36.40366,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85787,36.41806,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06542,36.40568,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.89108,36.41611,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06797,36.40547,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.89019,36.4161,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85853,36.41758,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.96358,36.41122,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.95136,36.41181,Zaghouan,Bir Mchergua,1
oai:u-bordeaux-montaigne.fr:340431,building,9.87952,36.4161,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,9.85908,36.41716,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06366,36.40498,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06447,36.40489,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.15203,36.39954,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,10.09879,36.40266,Zaghouan,Zaghouan,1
oai:u-bordeaux-montaigne.fr:340431,building,9.84515,36.41777,Zaghouan,Fahs,1
oai:u-bordeaux-montaigne.fr:340431,building,10.06307,36.40476,Zaghouan,Zaghouan,1
