record_id,title,year,year_earliest,year_latest,century,date,creators,publisher,scale,physical_description,views,subjects,coverage,description,language,holding,rights,doc_type,gallica_typedoc,confidence,matched_signal,matched_labels,matched_queries,url,iiif_manifest,provenance,thumbnail,catalogue_notice,alt_titles,internal_id
btv1b532376045,Plan du cap Nègre en Barbarie,,1700,1799,18th c.,17..,,,,1 feuille : ms ; 55 x 40 cm,1,"Sondages sous-marins | Cap Negro | Tunis, Régence de -- Côtes | Méditerranée, Mer",Mer Méditerranée | Tunisie,Échelle(s) : [Echelle illisible],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 7 P 6 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country,bizerte | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532376045,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532376045/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532376045.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb469304922,,IFN-53237604
btv1b53237605m,Plan du cap Nègre en Barbarie,,1700,1799,18th c.,17..,,,,1 feuille : ms ; 51 x 37 cm,1,"Sondages sous-marins | Cap Negro | Tunis, Régence de -- Côtes | Méditerranée, Mer",Mer Méditerranée | Tunisie,Échelle(s) : [Echelle à calculer],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 7 P 6/1 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country,bizerte | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237605m,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237605m/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237605m.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb469304922,,IFN-53237605
btv1b53237607h,Plan du port de la Calle,,1700,1799,18th c.,17..,,,,"1 feuille : ms, col. ; 37 x 52 cm",2,"Sondages sous-marins | Forts | Ports | El Kala | Alger, Régence d' -- Côtes | Méditerranée, Mer",Mer Méditerranée | Algérie,"Échelle(s) : Echelle de 150 toises [= 10,2 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 7 P 9 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,medium,mediterranee,city | country,bizerte | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237607h,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237607h/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237607h.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb469304922,,IFN-53237607
btv1b53237609d,Plan du port de la Calle,,1700,1799,18th c.,17..,,,,"1 feuille : ms, col. ; 37 x 24 cm (feuille), 57 x 46 cm (support)",1,"Sondages sous-marins | Forts | Ports | El Kala | Alger, Régence d' -- Côtes | Méditerranée, Mer",Mer Méditerranée | Algérie,"Échelle(s) : Echelle de 100 toises [= 6,8 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 7 P 9/2 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,medium,mediterranee,city | country,bizerte | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237609d,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237609d/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237609d.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb469304922,,IFN-53237609
btv1b532375989,Plan et perspective de Tabarque,,1700,1799,18th c.,17..,,,,1 feuille : ms ; 34 x 52 cm,1,"Tabarka, Île de | Tunis, Régence de -- Côtes | Méditerranée, Mer",Mer Méditerranée | Tunisie,Échelle(s) : [Echelle non mentionnée],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 7 P 2 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | plan | plan | image fixe | image | still image,cartes,high,tunis,city | country,bizerte | tabarka | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532375989,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532375989/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532375989.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb469304922,,IFN-53237598
btv1b53237601t,Plan géométrique de l'île de la Galita vers la côte de Barbarie / levé par le capitaine Lazare Giove d'Ajaccio... ; dessiné par B.my Benoist,,1700,1799,18th c.,17..,,,,"1 feuille : ms, col. ; 30 x 43 cm",2,"Sondages sous-marins | La Galite, Île de | Tunis, Régence de -- Côtes | Méditerranée, Mer",Mer Méditerranée | Tunisie,"Échelle(s) : Echelle d'un mille [= 5,2 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 7 P 4/1 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country,bizerte | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237601t,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237601t/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237601t.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb469304922,,IFN-53237601
btv1b53237600c,Plan géométrique de l'île de la Galita vers la côte de Barbarie / levé par le capitaine Lazare Giove d'Ajaccio... fini par J. B.te Adanson,,1700,1799,18th c.,17..,"Adanson, Jean-Baptiste (1732-1804). Cartographe",,,"1 feuille : ms ; 26,5 x 38 cm",2,"Sondages sous-marins | Navires à voiles | La Galite, Île de | Tunis, Régence de -- Côtes | Méditerranée, Mer",Mer Méditerranée | Tunisie,"Échelle(s) : Echelle d'un mille [= 5,2 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 7 P 4 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country,bizerte | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237600c,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237600c/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237600c.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb469304922,,IFN-53237600
btv1b53237572s,Port de Lampedouze,,1700,1799,18th c.,17..,,,,"1 feuille : ms, col. ; 24,5, x 37 cm",1,"Sondages sous-marins | Méditerranée, Mer | Lampedusa, Île de -- Côtes",Mer Méditerranée | Italie,Échelle(s) : [Echelle] de 200 pas géométriques [= 8 cm],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 5 P 4 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,medium,mediterranee,country | region,cap bon | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237572s,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237572s/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237572s.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46928803f,,IFN-53237572
btv1b532375737,Rade de Monestier,,1700,1799,18th c.,17..,,,,"1 feuille : ms ; 33 x 44 cm (feuille), 45 x 56 cm (support)",1,"Sondages sous-marins | Tunis, Régence de -- Côtes | Monastir | Méditerranée, Mer",Mer Méditerranée | Tunisie,Échelle(s) : [Echelle non mentionnée],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 5 P 6 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | region,cap bon | monastir | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532375737,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532375737/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532375737.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46928803f,,IFN-53237573
btv1b8595369c,Tunesi,1700,1700,1799,18th c.,1700-1799,,[s.n.],,1 feuille ; 26 x 30 cm,1,Tunis,Tunisie,[Tunesi] | Appartient à l’ensemble documentaire : AnvilAf,ita,"Bibliothèque nationale de France, département Cartes et Plans, GE DD-2987 (7996)",domaine public | public domain,image fixe | image | still image,cartes,high,tunis,city | country,tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b8595369c,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8595369c/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b8595369c.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb40577015h,,IFN-8595369
btv1b84937605,Veue de l'Isle de Tabarqua,1700,1700,1700,18th c.,1700,,[s.n.],,1 flle ms. au lavis ; 220 x 340,1,"Tabarka, Île de",Tunisie,,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-15963",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | view | vue | image fixe | image | still image,cartes,high,tunis,city | country,tabarka | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b84937605,https://gallica.bnf.fr/iiif/ark:/12148/btv1b84937605/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b84937605.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb40593927f,,IFN-8493760
btv1b532375487,Veüe de la Calle du côté de terre ferme,,1700,1799,18th c.,17..,,,,"1 feuille : ms, col. ; 39 x 25 cm (feuille), 56 x 46 cm (support)",1,"Méditerranée, Mer | Alger, Régence d' | El Kala",Mer Méditerranée | Algérie,Échelle(s) : [Echelle non mentionnée],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 1 P 6 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | view | vue | image fixe | image | still image,cartes,medium,mediterranee,city,monastir,https://gallica.bnf.fr/ark:/12148/btv1b532375487,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532375487/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532375487.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46927399p,,IFN-53237548
btv1b53237537c,Veue du Cap Nègre : situé à la côte de Barbarie Royaume de Thunis,,1700,1799,18th c.,17..,,,,"1 feuille : ms, col. ; 57 x 41 cm (bordure), 67 x 52 cm (support)",2,"Fortifications | Méditerranée, Mer | Tunis, Régence de -- Côtes | Cap Negro",Mer Méditerranée | Tunisie,Échelle(s) : [Echelle non mentionnée],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 1 P 12 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | view | vue | image fixe | image | still image,cartes,high,tunis,city | country,monastir | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237537c,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237537c/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237537c.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46927399p,,IFN-53237537
btv1b53237556r,Veüe du Capnegre,,1700,1799,18th c.,17..,,,,"1 feuille : ms, col. ; 34 x 22 cm (feuille), 46 x 56 cm (support)",1,"Méditerranée, Mer | Tunis, Régence de -- Côtes | Cap Negro",Mer Méditerranée | Tunisie,Échelle(s) : [Echelle non mentionnée],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 1 P 11 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | view | vue | image fixe | image | still image,cartes,high,tunis,city | country,monastir | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237556r,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237556r/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237556r.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46927399p,,IFN-53237556
btv1b532375559,Veüe du moüillage de la Goulette,,1700,1799,18th c.,17..,,,,"1 feuille : ms ; 34,5 x 50 cm",1,"Mouillage (marine) | Sondages sous-marins | Méditerranée, Mer | Tunis, Régence de -- Côtes | La Goulette",Mer Méditerranée | Tunisie,Échelle(s) : [Echelle non mentionnée],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 1 P 9 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | view | vue | image fixe | image | still image,cartes,high,tunis,city | country,la goulette | monastir | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532375559,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532375559/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532375559.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46927399p,,IFN-53237555
btv1b53242302q,Golphe de Biserte,1701,1701,1701,18th c.,1701,,,,1 feuille : ms ; 49 x 145 cm,2,"Baies -- Afrique | Sondages sous-marins | Bizerte | Bizerte, Lac de | Méditerranée, Mer | Tunis, Province de -- Côtes | Méditerranée, Mer",Mer Méditerranée | Tunisie,"Échelle(s) : Echelle de dix milles d'Italie [= 35,5 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 6 P 17",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | historic | region,biserta | bizerte | cap bon | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53242302q,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53242302q/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53242302q.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46929001s,,IFN-53242302
btv1b84685517,"Partie occidentale d'Afrique où se trouve (sic) les isles Canaries et du Cap Vert..., les royaumes d'Alger et de Tunis..., la Nigritie et la Guinée / par N. de Fer...",1702,1702,1702,18th c.,1702,"Fer, Nicolas de (1647?-1720). Auteur du texte",[l'auteur] (Paris),,1 flle : avec limites en coul. ; 32 x 22 cm,1,Afrique -- Ouest,,,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-11497 (A)",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,city,tunis,https://gallica.bnf.fr/ark:/12148/btv1b84685517,https://gallica.bnf.fr/iiif/ark:/12148/btv1b84685517/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b84685517.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40674702j,,IFN-8468551
btv1b10678510j,"Partie occidentale de l'Afrique ou se trouve la Barbarie divisée en royaumes de Maroc, de Fez, d'Alger, de Tripoli et de Tunis [et] le Sara ou le désert de Barbarie, la Nigrite ou le pais des Nègres et la Guinée, les isles du Cap Verd, les isles Canaries et les Acores, ses dernières sont estimées de l'Amérique / par N[icolas] de Fer geographe de sa Majesté catolique (sic)",1702,1702,1702,18th c.,1702,"Fer, Nicolas de (1647?-1720). Cartographe",[Nicolas de Fer] (Paris),,"1 carte : frontières en couleur ; 48 x 60 cm, sur feuille : 55 x 77 cm",1,Afrique du Nord-Ouest,,"Ancien possesseur : Eyriès, Alexandre (1778-1862). Ancien possesseur | Ancien possesseur : Eyriès, Jean-Baptiste-Benoît (1767-1846). Ancien possesseur | Ancien possesseur : Chardey, Rémi (1813-1900). Ancien possesseur | Appartient à l’ensemble documentaire : BmLHav000",fre,"Bibliothèque municipale du Havre, CP CH 063",domaine public | public domain,image fixe | image | still image,cartes,high,tunis,city,tunis,https://gallica.bnf.fr/ark:/12148/btv1b10678510j,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10678510j/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b10678510j.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb45786166p,,
btv1b53235460d,"Côte de Barbarie, depuis le cap Razat, jusqu'au cap Raxetin / par le Maire",1704,1704,1704,18th c.,1704,,,,"1 feuille : ms, col. ; 15 x 45 cm (bordure carte), 31 x 47 cm (feuille)",1,"Sondages sous-marins | Tripoli, Pachalik autonome de -- Côtes | Al Hilāl, Ras (cap) | At Tīn, Ras (cap)",Mer Méditerranée – Bassin Est | Libye,Échelle(s) : [Echelle non mentionnée],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 104 DIV 2 P 5 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,medium,barbarie,city,tunis,https://gallica.bnf.fr/ark:/12148/btv1b53235460d,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53235460d/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53235460d.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46902217m,,IFN-53235460
btv1b53284617f,Plan de lille St Paul ou planne située au sud d'alicant environ 5 lieües quy est pour facillit le danger ou toucha Mr de Coetlogon commandant Le Tonnant en 1704 / par Manin,1704,1704,1704,18th c.,1704,Manin (16..-17..). Cartographe,,,"1 feuille : ms., ill. ; 37,5 x 53 cm",2,"Cartouches (ornements) | Îles -- Espagne | Sondages sous-marins | Tabarca, Isla de (île) | Méditerranée, Mer",Mer Méditerranée – Bassin Ouest | Espagne – Murcie,"Échelle(s) : Echelle de 100 toisses [= 8,8 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 68 DIV 7 P 1 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,medium,mediterranee,city,tabarka,https://gallica.bnf.fr/ark:/12148/btv1b53284617f,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53284617f/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53284617f.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb475573910,,IFN-53284617
btv1b55013766v,"[L'Affrique, en plusieurs cartes nouvelles, et exactes, &c. en divers traitez de geographie, et d'histoire. Là où sont descrits succinctement, & avec une belle methode, & facile. ses empires, ses monarchies, ses estats, &c les moeurs, les langues, les religions, le negoce et la richesse de ses peuples, &c. Et ce qu'il y a de plus beau & de plus rare dans toutes ses parties, & dans ses isles. Par le S. Sanson d'Abbeville, Geographe ordinaire du roy]",1706,1706,1706,18th c.,1706,"Sanson, Nicolas (1600-1667). Cartographe | Peyrounin, Abraham (1620-1666). Graveur | Marmol y Carvajal, Luis del (1520?-1600). Auteur adapté | Sanuto, Livio (1520-1576). Auteur adapté | Sanuto, Livio (1520-1576). Auteur adapté | L'Huilier, Jan (16..-16..? ; graveur). Graveur | Marmol y Carvajal, Luis del (1520?-1600). Auteur adapté | Sanuto, Livio (1520-1576). Auteur adapté | L'Huilier, Jan (16..-16..? ; graveur). Graveur | L'Huilier, Jan (16..-16..? ; graveur). Graveur | Blommaert, Samuel (15..-16..?). Auteur adapté | Mercator, Gerard (1512-1594). Auteur adapté | L'Huilier, Jan (16..-16..? ; graveur). Graveur | Mercator, Gerard (1512-1594). Auteur adapté | Sanuto, Livio (1520-1576). Auteur adapté | L'Huilier, Jan (16..-16..? ; graveur). Graveur | Marmol y Carvajal, Luis del (1520?-1600). Auteur adapté | Sanuto, Livio (1520-1576). Auteur adapté | Marmol y Carvajal, Luis del (1520?-1600). Auteur adapté | Sanuto, Livio (1520-1576). Auteur adapté | Blommaert, Samuel (15..-16..?). Auteur adapté | Marmol y Carvajal, Luis del (1520?-1600). Auteur adapté | Sanuto, Livio (1520-1576). Auteur adapté | L'Huilier, Jan (16..-16..? ; graveur). Graveur",,,"1 atlas, 25 cm, 96 p. de texte et de cartes",159,Afrique,Monde,,fre,"Bibliothèque nationale de France, département Cartes et plans, GE FF-8883",domaine public | public domain,atlas | atlas | image fixe | image | still image,cartes,medium,,city,tunis,https://gallica.bnf.fr/ark:/12148/btv1b55013766v,https://gallica.bnf.fr/iiif/ark:/12148/btv1b55013766v/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b55013766v.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40618466p,,
