record_id,title,year,century,confidence,provenance,scale_denominator,scale_class,scale_source,production_mode,colour,authority_type,genre,sheet_count,sheet_width_cm,sheet_height_cm,sheet_area_cm2,date_precision,has_creator,has_publisher,has_scale,has_dimensions,has_subjects,has_language,has_catalogue_notice,has_exact_date,metadata_completeness,metadata_grade,provenance_tier,has_iiif,views,rights_open,scan_width,scan_height,scan_megapixels,scan_resolution_class,scan_dpi,scan_dpi_class,quality_index,research_tier,url
oai:u-bordeaux-montaigne.fr:340496,"Tunisie Flle. N° LXVII-B9-C32, Thala / dressé, héliogravé et publié par Service géographique de l'armée en 1927",1927,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340496
oai:u-bordeaux-montaigne.fr:340510,"Tunisie Flle. N° LXXI-B9-C36, Pavillier / dressé, héliogravé et publié par le Service géographique de l'Armée en 1923 (révision partielle en 1927)",1927,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,43.0,66.0,2838,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340510
oai:u-bordeaux-montaigne.fr:340472,"Tunisie Flle. N° LIII-B7-C34, Maktar / dressé, héliogravé et publié par le Service géographique de l'Armée en 1928",1928,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340472
oai:u-bordeaux-montaigne.fr:340489,"Tunisie Flle. N° LX-B8-C33, Aïn El Kseïba / dressé héliogravé et publié par le Service géographique de l'armée en 1928",1928,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340489
oai:u-bordeaux-montaigne.fr:340491,"Tunisie Flle. N° LXII-B8-C35, Pichon / dressé, héliogravé et publié par le Service géographique de l'Armée en 1928",1928,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,43.0,66.0,2838,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340491
oai:u-bordeaux-montaigne.fr:340508,"Tunisie Flle. N° LXIX-B9-C34, Sbiba / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1928",1928,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340508
oai:u-bordeaux-montaigne.fr:340507,"Tunisie Flle. N° LXVIII-B9-C33, Ksar Tlili / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1928",1928,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340507
oai:u-bordeaux-montaigne.fr:340427,"Tunisie Flle. N° XXXI-B4-C32, Ghardimaou / dressé, héliogravé et publié par le service géographique de l'Armée (complété en 1928)",1928,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340427
oai:u-bordeaux-montaigne.fr:340490,"Tunisie Flle. N° LXI-B8-C34, Rohia-Dj. Barbrou / dressé, héliogravé et publié par le Service géographique de l'Armée en 1929",1929,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340490
oai:u-bordeaux-montaigne.fr:340509,"Tunisie Flle. N° LXX-B9-C35, Djebel Trozza / dessiné, héliogravé et publié par le Service Géographique de l'Armée en 1929",1929,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340509
oai:u-bordeaux-montaigne.fr:340452,"Tunisie Flle. N° XLV-B6-C33, Les Salines / dressé,héliogravé et publié par le Service géographique de l'Armée en 1924 (révision partielle de 1925), complété en 1929",1929,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,43.0,66.0,2838,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340452
oai:u-bordeaux-montaigne.fr:340513,"Tunisie Flle. N° LXXV-B10-C32, Djebel Bireno / dressé, heliogravé et publié par le Service géographique de l'armée en 1930",1930,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,53.0,74.0,3922,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340513
oai:u-bordeaux-montaigne.fr:340514,"Tunisie Flle. N° LXXVI-B10-C33, Djebel Semmama / dressé, héliogravé et publié au Service Géographique de l'Armée en 1930",1930,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,79.0,57.0,4503,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340514
oai:u-bordeaux-montaigne.fr:340447,"Tunisie Flle. N° XLI-B5-C35, Djebel Mansour / dessiné, héliogravé et publié par le Service géographique de l'Armée en 1923 (révisé en 1930)",1930,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340447
oai:u-bordeaux-montaigne.fr:340448,"Tunisie Flle. N° XLII-B5-C36, Djebel Fkirine / dressé, gravé et publié par Service géographique de l'armée (révisé en 1930)",1930,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340448
oai:u-bordeaux-montaigne.fr:340449,"Tunisie Flle. N° XLIII-B5-C37, Enfidaville / dressé, gravé et publié par le Service géographique de l'Armée (révision de 1930)",1930,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,43.0,66.0,2838,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340449
oai:u-bordeaux-montaigne.fr:340430,"Tunisie Flle. N° XXXIV-B4-C35, Bou Arada / dressé, héliogravé et publié par le Service géographique de l'Armée (révisé en 1930)",1930,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340430
oai:u-bordeaux-montaigne.fr:340352,"Carte géologique [de la Tunisie] / Régence de Tunis, Direction générale des travaux publics ; dressé par M. Solignac, ...",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,500000,small,partner_page,printed,colour,commercial,map,1,76.0,107.0,8132,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340352
oai:u-bordeaux-montaigne.fr:340351,"Carte géologique [de la Tunisie] / Régence de Tunis, Direction générale des travaux publics ; dressé par M. Solignac, ...",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,500000,small,partner_page,printed,colour,commercial,map,1,76.0,107.0,8132,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340351
oai:u-bordeaux-montaigne.fr:340353,"Carte géologique [de la Tunisie] / Régence de Tunis, Direction générale des travaux publics ; dressé par M. Solignac, ...",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,500000,small,partner_page,printed,colour,commercial,map,1,76.0,107.0,8132,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340353
oai:u-bordeaux-montaigne.fr:340412,"Tunisie Feuille n° XXVI-B3-C34, Oued-Zarga / dressé, héliogravé et publié par le service géographique de l'Armée (complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340412
oai:u-bordeaux-montaigne.fr:340468,"Tunisie Flle. N° L-B6-C38, Halk El Mennzel / dressé, gravé et publié par Service géographique de l'armée (complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340468
oai:u-bordeaux-montaigne.fr:340474,"Tunisie Flle. N° LV-B6-C37, Aïne Djeloula / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340474
oai:u-bordeaux-montaigne.fr:340476,"Tunisie Flle. N° LVII-B7-C38, Sousse / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,50.0,72.0,3600,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340476
oai:u-bordeaux-montaigne.fr:340495,"Tunisie Flle. N° LXVI-B8-C39, Moknine / dressé, héliogravé et publié par le Service Géographique de l'Armée (Complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340495
oai:u-bordeaux-montaigne.fr:340455,"Tunisie Flle. N° LXVIII-B6-C36, Djebibina / dressé, héliogravé et publié par le Service géographique de l'armée (complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340455
oai:u-bordeaux-montaigne.fr:340511,"Tunisie Flle. N° LXXII-B9-C37, Oued Cherita / dessiné, héliogravé et publié par le Service Géographique de l'Armée en 1922 (Complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340511
oai:u-bordeaux-montaigne.fr:340512,"Tunisie Flle. N° LXXIII-B9-C38, Kerker / dessiné, héliogravé et publié par le Service Géographique de l'Armée (Complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340512
oai:u-bordeaux-montaigne.fr:340529,"Tunisie Flle. N° LXXXI-B10-C38, El Djem / dessiné, héliogravé et publié par le Service Géographique de l'Armée (Complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340529
oai:u-bordeaux-montaigne.fr:340456,"Tunisie Flle. N° XLIX-B6-C37, Sidi Bou Ali / dressé, gravé et publié par le Service géographique de l'Armée (complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340456
oai:u-bordeaux-montaigne.fr:340453,"Tunisie Flle. N° XLVI-B6-C34, Siliana / dressé, héliogravé et publié par le Service géographique de l'Armée en 1926 (complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340453
oai:u-bordeaux-montaigne.fr:340454,"Tunisie Flle. N° XLVII-B6-C35, Djebel Bargou / dessiné, héliogravé et publié par le Service géographique de l'Armée en 1930 (complété en 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,77.0,4389,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340454
oai:u-bordeaux-montaigne.fr:340413,"Tunisie Flle. N° XXVII-B3-C35, Medjez-el-Bab / dressé, heliogravé et publié par Service géographique de l'armée",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340413
oai:u-bordeaux-montaigne.fr:340433,"Tunisie Flle. N° XXXVII-B4-C38, Hammamet / dressé, gravé et publié par le Service géographique de l'Armée (révision de 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,43.0,66.0,2838,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340433
oai:u-bordeaux-montaigne.fr:340354,"Tunisie Flle. N°I-B00-C34, Kef Abbed / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1931) ; les travaux sur le terrain ont été exécutés par Mr. Vicq [en] 1897",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,49.0,73.0,3577,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340354
oai:u-bordeaux-montaigne.fr:340414,"Tunisie Flle. n°XXVIII-B3-C36, Oudna / dressé, gravé et publié par le service géographique de l'Armée (révision de 1931)",1931,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340414
oai:u-bordeaux-montaigne.fr:340473,"Tunisie Flle. N° LIV-B7-C35, Djebel Serdj / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1929 (complété en 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,79.0,57.0,4503,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340473
oai:u-bordeaux-montaigne.fr:340515,"Tunisie Flle. N° LXXVII-B10-C34, Djebel Mrhila / dessiné, héliogravé et publié par le Service Géographique de l'Armée en 1932",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340515
oai:u-bordeaux-montaigne.fr:340368,"Tunisie Flle. N° V-B0-C34, Oued Sedjenane / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340368
oai:u-bordeaux-montaigne.fr:340372,"Tunisie Flle. N° VIII - B 0 - C 38, Sidi Daoud / dressé, héliogravé et publié par Service géographique de l'armée (révision de 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340372
oai:u-bordeaux-montaigne.fr:340389,"Tunisie Flle. N° XIV-B 1-C 37, La Marsa / dressé, gravé et publié par Service géographique de l'armée (révision de 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340389
oai:u-bordeaux-montaigne.fr:340391,"Tunisie Flle. N° XV-B 1-C 38, Tazoghrane / dressé, héliogravé et publié par Service géographique de l'armée (révisé en 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340391
oai:u-bordeaux-montaigne.fr:340392,"Tunisie Flle. N° XVI-B 1-C 39, Kelibia / dressé, héliogravé et publié par Service géographique de l'armée (révision de 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340392
oai:u-bordeaux-montaigne.fr:340393,"Tunisie Flle. N° XVIII-B2-C34, Béja / dressé, héliogravé et publié par le Service géographique de l'Armée (révision de 1902) (complété en 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,79.0,57.0,4503,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340393
oai:u-bordeaux-montaigne.fr:340407,"Tunisie Flle. N° XXI-B2-C37, La Goulette / dressé, gravé et publié par le Service géographique de l'Armée (révision de 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,78.0,4368,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340407
oai:u-bordeaux-montaigne.fr:340410,"Tunisie Flle. N° XXII-B2-C38, Menzel Bou Zelfa / dressé, heliogravé et publié par le Service géographique de l'armée (révision de 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,78.0,4368,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340410
oai:u-bordeaux-montaigne.fr:340411,"Tunisie Flle. N° XXIII-B2-C39, Mennzel Heurr / dressé, héliogravé et publié par Service géographique de l'armée en 1896. Révision de 1932",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,52.0,75.0,3900,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340411
oai:u-bordeaux-montaigne.fr:340416,"Tunisie Flle. N° XXX-B3-C38, Nabeul / dressé, gravé et publié par Service géographique de l'armée, révision de 1932",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340416
oai:u-bordeaux-montaigne.fr:340429,"Tunisie Flle. N° XXXIII-B4-C34, Teboursouk / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,79.0,57.0,4503,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340429
oai:u-bordeaux-montaigne.fr:340431,"Tunisie Flle. N° XXXV-B4-C36, Zaghouan / dressé, gravé et publié par le Service géographique de l'Armée (révision de 1902), (complétée en 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,43.0,66.0,2838,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340431
oai:u-bordeaux-montaigne.fr:340432,"Tunisie Flle. N° XXXVI-B4-C37, Bou Ficha / Dressé, héliogravé et publié par Service géographique de l'armée, levés de 1893, révisés en 1932 et levés de 1930",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340432
oai:u-bordeaux-montaigne.fr:340375,"Tunisie Flle. N°XI-B1-C34, Hedil / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,43.0,66.0,2838,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340375
oai:u-bordeaux-montaigne.fr:340415,"Tunisie Flle. n°XXIX-B3-C37, Grombalia / dressé, héliogravé et publié par le service géographique de l'Armée (complété en 1932)",1932,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,57.0,76.0,4332,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340415
oai:u-bordeaux-montaigne.fr:340516,"Tunisie Flle. N° LXXVIII-B10-C35, Hadjeb el Aïoun / dressé, héliogravé et publié par le Service géographique de l'Armée en 1933",1933,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,43.0,66.0,2838,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340516
oai:u-bordeaux-montaigne.fr:340527,"Tunisie Flle. N° LXXIX-B10-C36, Nasr Allah / dressé, héliogravé et publié par le Service géographique de l'armée en 1934",1934,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,military_survey,map,1,56.0,76.0,4256,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340527
oai:u-bordeaux-montaigne.fr:340528,"Tunisie Flle. N° LXXX-B10-C37, Chorbane / dressé, héliogravé et publié au Service géographique de l'Armée en 1934",1934,20th c.,high,1886 - Collections patrimoniales numérisées de Bordeaux 3,50000,medium,partner_page,printed,colour,civil_survey,map,1,43.0,66.0,2838,exact,0,1,0,1,0,0,0,1,3,C,partner,0,,0,,,,unknown,,unknown,45.8,3_reference,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340528
