record_id,title,year,scale_denominator,georef_tier,layers,osm_rebuild_score,osm_rebuild,rebuildable_layers,blocked_layers,url
bpt6k1505502g,"La Cosmographie universelle de tout le monde en laquelle, suivant les auteurs plus dignes de foy, sont au vray descriptes toutes les parties habitables & non habitables de la terre et de la mer, leurs assiettes & choses qu'elles produisent: puis la description & peincture topographique des régions, la différence de l'air de chacun pays d'où advient la diversité tant de la complexion des hommes que des figures des bestes brutes. Et encor l'origine, noms ou appellations tant modernes qu'anciennes & description de plusieurs villes, citez & isles avec leurs plantz & pourtraictz & sur tout de la France, non encor iusques à present veus ny imprimez. S'y voyent aussi d'avantage, les origines, accroissemens & changemens des monarchies, empires, royaumes, estatz & republiques: ensemble les moeurs, façons de vivre, loix, coustumes, & religion de tous les peuples & natio[n]s du monde: & la succession des papes, cardinaux, archevesques & evesques, chacun en leur diocese, tant anciens que modernes: Avec plusieurs autres choses, le sommaire desquelles se void en la page suivante auteur en partie Munster, mais beaucoup plus augmentée, ornée & enrichie par François de Belle-Forest, Comingeois, tant de ses recerches [sic], comme de l'aide de plusieurs memoires envoyez de diverses villes de France, par hommes amateurs de l'histoire & de leur patrie Avec trois tables, l'une des plantz & pourtraicts des isles et des villes. La seconde, des tiltres & chapitres. Et la troisiesme, de tous les noms propres & des matières co[m]prises en tout l'oeuvre. Tome 1",1575,,4_not_georeferenceable,settlements,0.00,none,settlements,,https://gallica.bnf.fr/ark:/12148/bpt6k1505502g
bpt6k3268443,Theatre des principales villes de tout l'Univers. Liber Tertius.,1583,,4_not_georeferenceable,settlements,0.00,none,settlements,,https://gallica.bnf.fr/ark:/12148/bpt6k3268443
btv1b550078451,"Geografia di M. Livio Sanuto distinta in XII libri. Né quali oltra l'esplicatione di molti luoghi di Tolemeo e della Bussola e dell'Aguglia si dichiarano le Provincie, Popoli, Regni, Città, Porte, Monti, Fiumi, Laghi e Costumi dell'Africa. Con XII tavole di essa Africa in dissegno di rame : Aggiunti de piu tre Indici da M.Giovan Carlo Saraceni, con Privilegie",1588,,4_not_georeferenceable,settlements,0.00,none,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b550078451
btv1b52510038g,"Cartes generales de toutes les parties du monde, ou les empires, monarchies, republiques, estats, peuples, &c. de l'Asie, de l'Afrique, de l'Europe, & de l'Americque, tant anciens que nouveaux, sont exactement remarqués, & distingués suivant leur estendue. Par le Sieur Sanson d'Abbeville, Geographe ordinaire du Roy",1658,,4_not_georeferenceable,settlements,0.00,none,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b52510038g
btv1b5906266z,"Carte particullière /de la mer Méditerranée, / faicte par moy François Ollive, à Marseille en l'année 1662",1662,3000000,4_not_georeferenceable,coastline | principal_towns | coastline_bathymetry | roads,0.00,none,coastline | roads,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b5906266z
btv1b532422744,"Les costes des royaumes de Fez, Alger, Tunis et Tripoli en Barbarie / par P. du Val, géographe du Roy ; F.D. Lapointe fecit",1664,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532422744
btv1b532375754,[Bataille navale de la Goulette en 1665],1665,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375754
btv1b53237574p,Plan de Tunis,1665,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237574p
btv1b53242294z,"Plan de Portofarine, les vaisseaux du roy y estants l'année 1669 / d. par de Viviers",1669,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242294z
btv1b532375576,"[Carte d'une partie des côtes de Barbarie, depuis le cap Bon jusqu'au cap Carbon, et le plan de l'île de la Galite]",1671,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375576
btv1b525039034,Cartes pour les itinéraires et voïages [sic] modernes qui ont esté faits tant par mer que par terre dans toutes les parties du monde et particulierement dans le Levant (Deuxième édition) / Par P. Duval géographe du Roy,1677,,4_not_georeferenceable,roads,0.00,none,roads,,https://gallica.bnf.fr/ark:/12148/btv1b525039034
btv1b8595379r,La rade au-dessous de Galita,1684,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8595379r
btv1b53242295d,Plan de Tunis / tiré par le S[ieu]r de Darcy,1685,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242295d
btv1b53281176j,Carte de la moitié de la Mer Méditerranée présentée à monseigneur de Seignelay... / par ses très humbles serviteurs Henry Michelot et Nicolas Therin,1689,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53281176j
btv1b53281185h,Nieuwe paskaert van de Zee kusten van't Eylandt Sicilia en de tegen over geleegende kusten van Barbaria tusschen C. Bona en I. Zerby / by Ioannes van Kuelen,1695,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53281185h
btv1b53281183m,"Pas-caart van de de Zee kusten van't Eyland Sardinia met de tegen over geleegene zee kusten van Barbaria, Tusschen C. de Ferro en C. Bona / by Ioannes van Keulen",1695,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53281183m
btv1b53237581r,[Carte du golfe de Tunis du Cap Bon jusqu'à Bizerte],1698,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237581r
btv1b53237579x,"Plan d'une partie de la coste de Barbarie contenant les rades de Bizerte, Tunis, et Portefarine avec toutes les îles, banqs et sondes contenüee en cette partie de Lafrique",1698,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237579x
btv1b532375809,"Plan d'une partie de la coste de Barbarie quy contient les rades et sondes de Bizerte, Portefarine, Lagoullette autrement Tunis...",1698,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375809
btv1b53283017t,Cartes au nombre de 18 contenant les distances raportées dans les etendues et courses du Flambeau de Van Keulen / vérifié sur l'edition de 1699 [du Flambeau de la Mer de Van Keulen],1699,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53283017t
btv1b532423018,"Plan de la rade de Bizerte en Barbarie / par Albert, pilote entretenu du Roy",1699,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532423018
btv1b532422996,"Plan de Portefarine en Barbarie... / par Albert, pilotte entretenu du Roy",1699,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532422996
btv1b531431881,"A new map of the north part of antient Africa shewing the chiefe people, cities, towns, rivers, mountains, &c. in Mauritania, Numidia, Africa Propria, Libya Propria and Egypt / [Edward Wells] ; Dedicated to his highest William Duke of Gloucester ; R. Spofforth sculp.",1700,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b531431881
btv1b8595378b,Plan de l'Isle Galita scituée proche la côte de Barbarie au nord du cap Negre ... / par J. Ayrouard,1700,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8595378b
btv1b53235460d,"Côte de Barbarie, depuis le cap Razat, jusqu'au cap Raxetin / par le Maire",1704,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235460d
btv1b53284617f,Plan de lille St Paul ou planne située au sud d'alicant environ 5 lieües quy est pour facillit le danger ou toucha Mr de Coetlogon commandant Le Tonnant en 1704 / par Manin,1704,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53284617f
btv1b55013766v,"[L'Affrique, en plusieurs cartes nouvelles, et exactes, &c. en divers traitez de geographie, et d'histoire. Là où sont descrits succinctement, & avec une belle methode, & facile. ses empires, ses monarchies, ses estats, &c les moeurs, les langues, les religions, le negoce et la richesse de ses peuples, &c. Et ce qu'il y a de plus beau & de plus rare dans toutes ses parties, & dans ses isles. Par le S. Sanson d'Abbeville, Geographe ordinaire du roy]",1706,,4_not_georeferenceable,settlements,0.00,none,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b55013766v
btv1b53284620q,Plan de l'attaque d'Alicant,1706,,4_not_georeferenceable,settlements,0.00,none,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b53284620q
btv1b53242279c,Carte d'une partie des costes du royaume de Tunis depuis Souse jusqu'a Biserte / dressée sur des cartes et détails géograhiques au dépost des cartes et plans maritimes,1728,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242279c
btv1b532375502,Veüe de la place de la Calle en Barbarie... / par le Sr Jean Bigonnet... ; sous le com[m]andem[en]t de Mrs les directeurs généraux de la Compagnie des Indes,1728,,4_not_georeferenceable,water | forts_ksour,0.00,none,water,,https://gallica.bnf.fr/ark:/12148/btv1b532375502
btv1b53237596d,Plan de l'Isle de Tabarco / levé par le Sr Verguin,1731,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237596d
btv1b532423052,Plan de l'Isle de Tabarco / levé par le Sr Verguin,1731,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532423052
btv1b53237597v,Plan de l'Isle de Tabarco / levé par le Sr Verguin ; Le Moyne,1731,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237597v
btv1b53237558n,"[Côtes de Barbarie, depuis le cap Bon jusqu'à Tenez, avec la pointe sud de la Sicile]",1732,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237558n
btv1b53235465n,"[Carte du golfe de la Syrte, de Bengasi au cap Mezurat]",1740,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235465n
btv1b53237551h,Veüe de l'isle de Tabarque,1740,,4_not_georeferenceable,forts_ksour,0.00,none,,,https://gallica.bnf.fr/ark:/12148/btv1b53237551h
btv1b53237561x,Plan de la côte et des seches de Barbarie,1741,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237561x
btv1b53237560g,Plan de la côte et séche de Barbarie,1741,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237560g
btv1b532375593,"Plan de la côte et séches de Barbarie, depuis Zerby jusques à Suza : corrigées par les latitudes observées comme aussi les gissements des côtes et les querquenis et les sondes aux environs, vérifiées avec la frégate du Roy l'Attalante en 1741 / vérifié par Gilly pilote...",1741,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375593
btv1b53237536x,"Plan de la cotte et séches de Barbarie, depuis Zérby jusques à Suza : corrigée par les lattitude obsérvée comme aussi les gissement des cottes et Lesquerqueni et les sondes aux environs vériffié avec la frégatte du Roy Latalante en 1741 / vériffié par Gilly pilotte Ent.",1741,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237536x
btv1b53237562c,"Carte de la côte de Barbarie, depuis le Cap Bon jusqu'à Tripoly : corrigée sur les observations faites par la frégatte du Roy le Zephire en 1742",1742,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237562c
btv1b53237546b,"Carte de la côte de Barbarie, depuis le Cap Bon jusqu'à Tripoly : corrigée sur les observations faites par la frégatte du Roy le Zephire en 1742",1742,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237546b
btv1b532375430,"Plan du golfe de Tunis depuis le Cap Bon jusques au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la Marine",1742,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375430
btv1b53242304m,"Plan du golphe de Tunis depuis le cap Bon jusques au cap Zebibe / levé géométriquement par M. de Chabert, garde de la Marine",1742,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242304m
btv1b532422727,Prospetiva dell' Isola di Tabarca,1742,,4_not_georeferenceable,forts_ksour,0.00,none,,,https://gallica.bnf.fr/ark:/12148/btv1b532422727
btv1b53235467j,Carte de la cote d'Afrique depuis Tripoly jusqu'a Derne / levée par le capitaine Martin Reboul de la Ciotat,1745,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235467j
btv1b532354663,Carte de la côte du royaume de Tripoly de Barbarie / levée par le capitaine Martin Reboul,1745,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532354663
btv1b532376134,Carte réduite d'une partie de la coste de Barbarie depuis le cap de Hone jusqu'au cap Matifou / dressée sur les manuscripts du dépost par Lemoyne,1751,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532376134
btv1b532354680,"Carte réduite des costes de Tunis et de Tripoli pour servir aux vaisseaux du Roi, dressée... par ordre de M. Rouillé... comte de Jouy, ... / chez le Sr. Bellin, ing[énieu]r de la Marine",1752,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532354680
btv1b532375665,"[Côtes de Barbarie, depuis Bizerte jusqu'à la pointe de Tarcu]",1764,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375665
btv1b532375682,"[Côtes de Barbarie, depuis Bizerte jusqu'à la pointe de Tarcu]",1764,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375682
btv1b53237567m,"[Côtes de Barbarie, depuis Bizerte jusqu'à la pointe de Tarcu]",1764,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237567m
btv1b53237554v,Ville de Sousse,1764,,4_not_georeferenceable,settlements | coastline_bathymetry,0.00,none,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237554v
btv1b53237553d,Vüe de la ville de Sousse en Barbarie,1764,,4_not_georeferenceable,settlements | coastline_bathymetry,0.00,none,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237553d
btv1b53237552z,Vüe de la ville et rade de Sousse en Barbarie / Le Moyne,1764,,4_not_georeferenceable,settlements | coastline_bathymetry,0.00,none,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237552z
btv1b53236714m,Coste de Barbarie / Giacomo Alagna,1766,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53236714m
btv1b52503974g,Atlas des principales villes maritimes de France tant sur l'Océan que sur la Méditerranée depuis Dunkerque jusques et compris Antibes [plus des places fortes sur le Rhin et en Italie] / dessinés par H.-E. Diot,1770,,4_not_georeferenceable,settlements | water | forts_ksour | archaeology,0.00,none,settlements | water,,https://gallica.bnf.fr/ark:/12148/btv1b52503974g
btv1b53242308d,[Carte de la partie de la côte de Barbarie comprise entre le cap Negro et le cap Bujarone] / [par M. le marquis de Chabert],1774,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242308d
btv1b53242309v,Carte de la partie de la côte de Barbarie comprise entre le cap Negro et le cap Bujarone / par M. le marquis de Chabert,1774,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242309v
btv1b53237617x,Carte de la partie de la côte de Barbarie comprise entre le cap Negro et le cap Bujarone / par M. le marquis de Chabert,1774,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237617x
btv1b53295571h,Plano de la nueva Tabarca cituada en la isla plana de S[a]n Pablo,1795,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53295571h
btv1b53235472q,[Tracé d'une partie des côtes de Barbarie entre Alexandrie et le cap Razat],1799,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235472q
btv1b84941071,"[Partie des côtes africaines de la Méditerranée, depuis Bomba en Cyrénaïque, jusqu'à Bizerte. 1 : 2 580 000 env]",1800,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b84941071
btv1b53098379t,"Nouvelle Carte topographique des Royaumes d'Alger, Tunis, Tripoli, Fez, Maroc et de toutes les côtes de la Méditerranée, dressée pour l'Expédition en Barbarie, par l'armée française, en Mai 1830 / Dressée par Mr. Rigault, Ingr. Géog., ex-capitaine du Génie ; Théâtre de la Guerre",1830,5140000,4_not_georeferenceable,coastline | principal_towns | coastline_bathymetry,0.00,none,coastline,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53098379t
btv1b10567574w,"Carte de la Côte septentrionale d'Afrique : Partie comprise entre Alger et l'Ile de la Galite / Bérard, A.",1836,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b10567574w
btv1b53121117c,Chemins de fer de l'Ouenza,1908,1000000,4_not_georeferenceable,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.00,none,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53121117c
bpt6k1100178q,"Essai d'Atlas statistique de l'Indochine française : Indochine physique, population, administration, finances, agriculture, commerce, industrie / par Henri Brenier, ... ; Gouvernement général de l'Indochine",1914,,4_not_georeferenceable,land_use | population | economy,0.00,none,land_use,,https://gallica.bnf.fr/ark:/12148/bpt6k1100178q
bpt6k1100182m,"Atlas colonial français : colonies, protectorats et pays sous mandat / cartes et texte du Commandant P. Pollacchi",1929,,4_not_georeferenceable,water,0.00,none,water,,https://gallica.bnf.fr/ark:/12148/bpt6k1100182m
bpt6k9117777g,"Inventaire communal 1988. 53, Mayenne / Institut national de la statistique et des études économiques ; Service central des enquêtes et études statistiques",1988,450000,4_not_georeferenceable,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits | economy,0.00,none,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/bpt6k9117777g
btv1b53242296v,"[Baie de Tunis, du cap Bon au cap Zebib]",,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242296v
btv1b532422922,[Baie de Tunis],,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532422922
btv1b532423124,[Carte des côtes algériennes du cap Abatel au cap Bugarone],,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532423124
btv1b53242300t,[Plan de Portefarine],,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242300t
btv1b532830188,"Cartes du portuland anglois, au nombre de treize",,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532830188
btv1b53242298r,Moüillage de Tunis devant Carthage,,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242298r
btv1b532423107,Partie d'Afrique depuis Tabarque jusqu'à Alger,,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532423107
btv1b53299904v,Plan de la coste depuis Alicant jusqu'au cap de St Paul,,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53299904v
btv1b532375771,Plan de la rade de Tunis en Barbarie,,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375771
btv1b532422979,"Plan du golphe de Tunis, entre le cap Bon & le cap Zebib / levé par M. Verguin l'aîné",,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532422979
btv1b53242287w,[Carte de la côte tunisienne avec la côte occidentale de la Sicile et Malte],,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242287w
btv1b53242288b,"[Carte de la côte tunisienne, depuis les gardes de Bizerte jusqu'à Djerba]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242288b
btv1b532376117,[Carte des côtes algérienne et tunisienne du cap Bugaronie au cap Negro],,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532376117
btv1b53237612p,[Carte des côtes algérienne et tunisienne du cap de Garde de Bone à Raz-el Gebel],,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237612p
btv1b53237616g,[Carte des côtes algériennes depuis Ancol jusqu'au cap Bugaroni] / dressée sur les manuscripts du dépost par Lemoyne,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237616g
btv1b53242286f,"[Carte des côtes algériennes et tunisiennes, depuis l'île Colombe jusqu'à Mahdia",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242286f
btv1b532376151,"[Carte des côtes algériennes, du cap Caxine au cap Carbon]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532376151
btv1b53237614k,"[Carte des côtes algériennes, du cap Caxine au cap de Fer]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237614k
btv1b53235456p,"[Carte des côtes de Barbarie d'Alexandrie jusqu'à Bengasi, y compris la Crète]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235456p
btv1b532354574,[Carte des côtes de Barbarie d'Alexandrie jusqu'à Mezorata],,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532354574
btv1b53235458k,[Carte des côtes de Barbarie d'Alexandrie jusqu'à Tripoli],,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235458k
btv1b532354591,"[Carte des côtes de Barbarie, du cap Razat jusqu'à Tajoni]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532354591
btv1b53242280r,"[Carte des côtes de Tunisie, de la partie ouest de la Sicile, de Malte et du sud de la Sardaigne]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242280r
btv1b532422816,"[Carte des côtes de Tunisie, de la partie ouest de la Sicile, de Malte et du sud de la Sardaigne]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532422816
btv1b53242277g,"[Carte des côtes du royaume de Tunis, du golfe de Gabès jusqu'à la Calle] / Michel-Angelo Farrugia, piloto maltese",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242277g
btv1b53236709f,[Carte des côtes libyennes et égyptiennes depuis le cap de la Jouliane jusqu'à Alexandrie],,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53236709f
btv1b53242284j,"[Carte des côtes orientales de l'Algérie, de la Tunisie, de la partie ouest de la Sicile et du sud de la Sardaigne]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242284j
btv1b53235469f,[Carte du cap Afrique à l'île de Djerba] / par Mr de Chabert,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235469f
btv1b532354646,"[Côte de Barbarie, depuis le cap Mesurat à l'île de la Bombe]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532354646
btv1b532354718,"[Côte de Barbarie, depuis le cap Mesurat jusqu'aux îles les frères de Biserte]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532354718
btv1b53235461v,"[Côte de Barbarie, depuis le cap Razat jusqu'à Alexandrie]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235461v
btv1b532354629,"[Côte de Barbarie, depuis le cap Rohat jusqu'au cap Brulo]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532354629
btv1b53235463r,"[Côte de Barbarie, depuis Ras-al-sem à Alexandrie]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235463r
btv1b53237569h,"[Côtes de Barbarie, depuis Bougie jusqu'à Bizerte]",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237569h
btv1b53242273p,"[Diverses vues de la côte de Barbarie : environs de Sousse, de l'île de Djerba et de Mahdia] / Lemoyne l'ainé fecit",,,4_not_georeferenceable,coastline_bathymetry | forts_ksour,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242273p
btv1b53237603q,[Ile de la Galite],,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237603q
btv1b532376028,[Plan géométrique de l'île de la Galite],,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532376028
btv1b53242278x,"Carte d'une partie des cotes des Roy[au]mes d'Alger et de Tunis, depuis Bonne jusqu'a Biserte",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242278x
btv1b10850771d,"Carte de la côte depuis le cap Sebibes, Porte Farine, La Goulette, Bizerty jusque au Cap Bon",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b10850771d
